architecture,query,kind,retrieval_k,context_k,n_relevant,top1_id,top_score,context_recall,context_primary_hit,recall@1,precision@1,ndcg@1,hit@1,primary_hit@1,recall@3,precision@3,ndcg@3,hit@3,primary_hit@3,recall@5,precision@5,ndcg@5,hit@5,primary_hit@5,recall@10,precision@10,ndcg@10,hit@10,primary_hit@10,mrr@10
C. Dense + cross-encoder reranker,How should a patient who screens positive for suicidal thoughts be handled?,multi_doc,20,5,2,MH04,2.9763407707214355,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9639404333166532,1.0,1.0,1.0,0.4,0.9639404333166532,1.0,1.0,1.0,0.2,0.9639404333166532,1.0,1.0,1.0
C. Dense + cross-encoder reranker,What should be done in the first hour for a patient with suspected sepsis?,multi_doc,20,5,2,ID10,7.80539083480835,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
C. Dense + cross-encoder reranker,Which vaccines are recommended during pregnancy?,multi_doc,20,5,3,VX05,6.222428321838379,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.8213137146137828,1.0,1.0,1.0,0.6,0.8213137146137828,1.0,1.0,1.0,0.3,0.8213137146137828,1.0,1.0,1.0
C. Dense + cross-encoder reranker,What are the danger signs in pregnancy and what condition do they suggest?,multi_doc,20,5,2,PG10,-0.0145798921585083,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6934264036172708,1.0,1.0,1.0,0.4,0.6934264036172708,1.0,1.0,1.0,0.2,0.6934264036172708,1.0,1.0,0.5
C. Dense + cross-encoder reranker,How is stroke risk reduced after someone has already had one?,multi_doc,20,5,4,CV09,-4.465664863586426,0.75,1.0,0.25,1.0,0.3333333333333333,1.0,0.0,0.5,0.6666666666666666,0.6051906348295047,1.0,1.0,0.75,0.6,0.6328588242841113,1.0,1.0,1.0,0.4,0.7020153571441284,1.0,1.0,1.0
C. Dense + cross-encoder reranker,What monitoring is needed after starting an ACE inhibitor?,multi_doc,20,5,3,KD06,1.9941976070404053,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0
C. Dense + cross-encoder reranker,How is asthma control assessed and tracked over time?,multi_doc,20,5,3,AS01,7.136710166931152,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5562983930884396,1.0,1.0,0.6666666666666666,0.4,0.6280335914305488,1.0,1.0,1.0,0.3,0.8035261954622924,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How is type 2 diabetes diagnosed?,direct,20,5,2,DM03,10.53218480896619,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.52129602861432,1.0,1.0,0.5,0.2,0.52129602861432,1.0,1.0,1.0,0.2,0.6009078211678822,1.0,1.0,0.5
D. Dense + lexical second-stage rerank (baseline),What is the first-line medication for type 2 diabetes?,direct,20,5,2,DM04,16.168971601800287,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9058464496821221,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How often should an adult with diabetes have a retinal exam?,direct,20,5,1,DM11,15.54528523070826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What blood pressure range counts as stage 1 hypertension?,direct,20,5,2,HT01,14.822702720387081,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9639404333166532,1.0,1.0,1.0,0.4,0.9639404333166532,1.0,1.0,1.0,0.2,0.9639404333166532,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which drug classes are used first-line for high blood pressure?,direct,20,5,5,CV02,10.559058787854495,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.23463936301137825,1.0,1.0,0.2,0.2,0.18583510924552366,1.0,1.0,0.8,0.4,0.4562449357919198,1.0,1.0,0.3333333333333333
D. Dense + lexical second-stage rerank (baseline),What is the preferred long-term controller medication for persistent asthma?,direct,20,5,2,AS02,21.29718886073049,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How does an asthma action plan work?,direct,20,5,2,AS07,10.512630935758024,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,0.5,0.1,0.8262346571285599,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Should antibiotics be prescribed for an upper respiratory infection?,direct,20,5,1,ID01,11.55237171146926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How is uncomplicated cystitis treated in healthy women?,direct,20,5,1,ID05,20.434754064387963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What are the signs of sepsis?,direct,20,5,2,ID10,7.4087315264126605,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.6885288809404666,1.0,1.0,1.0,0.4,0.6885288809404666,1.0,1.0,1.0,0.2,0.6885288809404666,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What rectal temperature counts as a fever in an infant under three months?,direct,20,5,1,PF01,21.37843812382652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which medicines are used to reduce fever in children?,direct,20,5,2,PF03,12.232248145502435,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Who should receive an annual influenza vaccine?,direct,20,5,2,VX02,10.88483453655919,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What screening questionnaire is used for depression in primary care?,direct,20,5,2,MH01,19.33678480021102,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,0.5,0.1,0.8262346571285599,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which tool screens for generalized anxiety symptoms?,direct,20,5,1,MH03,17.899146138710123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How frequently are prenatal visits scheduled in a low-risk pregnancy?,direct,20,5,1,PG01,17.210386441745168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),When is screening for gestational diabetes performed?,direct,20,5,2,PG02,18.976002257422497,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What does a lipid panel measure?,direct,20,5,1,CV01,11.840105360068968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which drug class is first-line for lowering LDL cholesterol?,direct,20,5,2,CV02,24.93885280171518,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9243382314975351,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How can the public recognize the symptoms of a stroke?,direct,20,5,1,ST01,16.15562696494593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How is chronic kidney disease staged?,direct,20,5,1,KD01,12.578361245498966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which blood test screens for an underactive thyroid?,direct,20,5,2,MH03,5.529202035328435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.17376534287144002,1.0,0.0,1.0,0.4,0.4933965394160924,1.0,1.0,1.0,0.2,0.4933965394160924,1.0,1.0,0.5
D. Dense + lexical second-stage rerank (baseline),How much aerobic physical activity is recommended for adults each week?,direct,20,5,2,LS03,15.247992542347152,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.7967075809905066,1.0,1.0,1.0,0.4,0.7967075809905066,1.0,1.0,1.0,0.2,0.7967075809905066,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Does counseling combined with medication improve smoking cessation rates?,direct,20,5,1,LS04,8.516526529468031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What is the recommended time window for intravenous thrombolysis in ischemic stroke?,direct,20,5,2,ST02,19.146901272190476,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9180385079206221,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How is severe hypoglycemia with loss of consciousness treated?,direct,20,5,2,DM10,17.529132462772584,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9639404333166532,1.0,1.0,1.0,0.4,0.9639404333166532,1.0,1.0,1.0,0.2,0.9639404333166532,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What is resistant hypertension and how is it evaluated?,direct,20,5,1,HT13,7.191340414891162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How is a severe asthma exacerbation managed?,direct,20,5,1,AS10,9.796035784355254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What are the four foundational drug classes for heart failure with reduced ejection fraction?,direct,20,5,2,CV11,31.334017911315655,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),When should dialysis be started in chronic kidney disease?,direct,20,5,1,KD03,16.123904563270013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6309297535714574,1.0,1.0,1.0,0.2,0.6309297535714574,1.0,1.0,1.0,0.1,0.6309297535714574,1.0,1.0,0.5
D. Dense + lexical second-stage rerank (baseline),My sugar levels run high in the morning even before I eat anything. What test confirms it?,paraphrase,20,5,2,HT11,7.1358734878687535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.38119339454264556,1.0,1.0,0.16666666666666666
D. Dense + lexical second-stage rerank (baseline),What is the rule for treating a low sugar episode with juice?,paraphrase,20,5,2,DM09,10.406851575504902,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,0.5,0.1,0.8262346571285599,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which water pill is used to bring blood pressure down?,paraphrase,20,5,1,HT06,10.081378003262937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),My blood pressure tablet gives me a constant dry tickly cough. What can I switch to?,paraphrase,20,5,2,HT07,17.911012241546825,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Why do my ankles swell up since starting the pill for my blood pressure?,paraphrase,20,5,1,HT14,8.190116056209384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Dense + lexical second-stage rerank (baseline),Which puffer do I grab when I suddenly cannot catch my breath?,paraphrase,20,5,2,HT07,8.512230674675102,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.41311732856427996,1.0,1.0,0.5,0.2,0.41311732856427996,1.0,1.0,0.5,0.1,0.41311732856427996,1.0,1.0,0.3333333333333333
D. Dense + lexical second-stage rerank (baseline),Is there a plastic tube thing that helps the medicine get into the lungs properly?,paraphrase,20,5,1,AS11,3.728286536355255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Dense + lexical second-stage rerank (baseline),I get wheezy whenever I go running. What do I take beforehand?,paraphrase,20,5,2,AS09,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,1.0,0.4,0.944847956559586,1.0,1.0,1.0,0.2,0.944847956559586,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Should I keep taking the pills after the infection feels better?,paraphrase,20,5,2,HT06,9.05492492802403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.26064801430716,1.0,1.0,0.125
D. Dense + lexical second-stage rerank (baseline),I got terrible watery diarrhea a couple of weeks after taking antibiotics.,paraphrase,20,5,1,ID12,13.372399702681422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Is the baby aspirin worth taking to prevent a first heart attack if I am healthy?,paraphrase,20,5,2,CV02,10.758113838660599,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.35583989829307827,1.0,1.0,0.5,0.1,0.35583989829307827,1.0,1.0,0.25
D. Dense + lexical second-stage rerank (baseline),I need a blood thinner because my heart beats irregularly. Which kind?,paraphrase,20,5,1,HT07,7.417612590627414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Dense + lexical second-stage rerank (baseline),My legs ache since I started the cholesterol tablet. Do I have to stop it?,paraphrase,20,5,1,HT07,9.772587325615712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Dense + lexical second-stage rerank (baseline),"I am always cold, tired, and constipated and my skin is dry. What should be checked?",paraphrase,20,5,1,TH01,13.523444778355728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How long after changing my thyroid tablet dose should the blood test be repeated?,paraphrase,20,5,1,TH02,8.186539627823967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Weakness on one side of the face and slurred words came on suddenly. What do I do?,paraphrase,20,5,2,ST01,10.498884338546235,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,0.5,0.1,0.8262346571285599,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),"The symptoms went away completely after half an hour, so is it still worth being seen?",paraphrase,20,5,1,ST04,14.447339441880237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How much salt is too much if my pressure is up?,paraphrase,20,5,2,HT04,6.4018775649459885,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.26406812257259094,1.0,1.0,0.5,0.1,0.26406812257259094,1.0,1.0,0.25
D. Dense + lexical second-stage rerank (baseline),Do I need to lose all the extra weight to get any benefit?,paraphrase,20,5,1,PG09,6.557317001674656,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6309297535714574,1.0,1.0,1.0,0.2,0.6309297535714574,1.0,1.0,1.0,0.1,0.6309297535714574,1.0,1.0,0.5
D. Dense + lexical second-stage rerank (baseline),My toddler is burning up but is playing happily. How worried should I be?,paraphrase,20,5,2,ID02,5.704166521926666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Dense + lexical second-stage rerank (baseline),The baby got a temperature the day after her shots. Is that expected?,paraphrase,20,5,2,PF07,6.105566951011655,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.26406812257259094,1.0,1.0,1.0,0.2,0.48247555939075515,1.0,1.0,0.25
D. Dense + lexical second-stage rerank (baseline),My child missed several vaccine doses. Do we have to start the whole series again?,paraphrase,20,5,1,VX03,18.490439111665307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What vitamin should I take before trying to conceive to protect the baby's spine?,paraphrase,20,5,1,VX08,11.607718200104744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6309297535714574,1.0,1.0,1.0,0.2,0.6309297535714574,1.0,1.0,1.0,0.1,0.6309297535714574,1.0,1.0,0.5
D. Dense + lexical second-stage rerank (baseline),I am short of breath lying flat and my ankles are swollen in the evening.,paraphrase,20,5,2,CV10,8.497126800248289,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,0.5,0.1,0.8262346571285599,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Are painkillers like ibuprofen safe if my kidney function is reduced?,paraphrase,20,5,1,DM08,10.515240411941095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.3010299956639812,1.0,1.0,0.1111111111111111
D. Dense + lexical second-stage rerank (baseline),What is first-line treatment for type 1 diabetes?,distractor,20,5,2,DM05,15.822002292770334,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9639404333166532,1.0,1.0,1.0,0.4,0.9639404333166532,1.0,1.0,1.0,0.2,0.9639404333166532,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What should be added when metformin alone is not enough?,distractor,20,5,2,DM06,12.914148727371067,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9180385079206221,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which glucose-lowering drug is preferred during pregnancy?,distractor,20,5,2,DM07,13.150386799299547,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,1.0,0.4,0.9327783893101107,1.0,1.0,1.0,0.2,0.9327783893101107,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which blood pressure medications must be stopped in pregnancy?,distractor,20,5,1,HT08,6.943244873220989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.3333333333333333,1.0,1.0,0.14285714285714285
D. Dense + lexical second-stage rerank (baseline),Is a reading over 180/120 with chest pain an emergency or an urgency?,distractor,20,5,2,HT03,20.3856558618899,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,0.5,0.1,0.8262346571285599,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Can a long-acting beta agonist be used on its own for asthma?,distractor,20,5,2,AS04,23.439039645904337,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9243382314975351,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How do I tell whether persistent breathlessness is COPD rather than asthma?,distractor,20,5,2,AS02,9.436728560160756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.41311732856427996,1.0,1.0,1.0,0.4,0.5196610607458307,1.0,1.0,1.0,0.2,0.5196610607458307,1.0,1.0,0.3333333333333333
D. Dense + lexical second-stage rerank (baseline),Should bacteria found in the urine of a patient with no symptoms be treated?,distractor,20,5,2,ID07,19.877999719537215,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9180385079206221,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),How does kidney infection with flank pain and fever differ from a simple bladder infection?,distractor,20,5,2,ID06,16.82368831102729,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,0.5,0.1,0.8262346571285599,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Does a sore throat need a swab before antibiotics are given?,distractor,20,5,2,ID10,9.5452577361632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2943107231069255,1.0,1.0,0.16666666666666666
D. Dense + lexical second-stage rerank (baseline),Why is aspirin avoided for fever in children?,distractor,20,5,2,PF04,16.66384481115418,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which vaccines cannot be given to someone who is immunocompromised?,distractor,20,5,2,VX05,10.510476783171859,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9180385079206221,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What comes after a positive two-question depression pre-screen?,distractor,20,5,2,MH02,13.44696729773584,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.6131471927654584,1.0,1.0,1.0,0.4,0.8772153153380493,1.0,1.0,1.0,0.2,0.8772153153380493,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What must be ruled out before starting an antidepressant?,distractor,20,5,2,MH07,14.216253768053498,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9243382314975351,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Which depression screening tool is designed for use around childbirth?,distractor,20,5,2,MH09,6.283122864183536,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9180385079206221,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Is exertional chest discomfort relieved by rest an acute coronary syndrome?,distractor,20,5,2,CV07,38.63888759666557,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.91311732856428,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),What is added when a maximum-dose statin still leaves LDL too high?,distractor,20,5,2,CV04,23.127598275250953,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.8262346571285599,1.0,1.0,0.5,0.2,0.8262346571285599,1.0,1.0,1.0,0.2,0.9243382314975351,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),Is a rise in creatinine after starting an ACE inhibitor a reason to stop it?,distractor,20,5,2,KD02,26.992394366252512,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
D. Dense + lexical second-stage rerank (baseline),When is treatment indicated for a raised TSH with a normal free T4?,distractor,20,5,2,TH05,25.87238453733024,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0
